,Prey_next
353,1.1536238384557524
354,0.7128002828540132
355,0.9476295737314543
356,0.6181638072740459
357,1.4520113124648997
358,1.3893550656218456
359,0.6445546177322282
360,0.7742607022680639
361,1.3174204087537897
362,0.6315100853708008
363,0.6906946287520538
364,0.7917364304746028
365,1.368002260086983
366,0.6653821148729607
367,0.8144152899669577
368,1.4115166483585055
369,0.6727467955948161
370,0.9717053396656159
371,1.4965031410352705
372,1.0288176698768294
373,0.7248923115220295
374,1.3997707586592407
375,1.3436616025404466
376,1.0202994645764978
377,1.4627436704247332
378,0.9458611501704415
379,1.5242704174774238
380,0.8295749190909356
381,0.5627670857551572
382,0.5818261101498939
383,0.780484467149317
384,1.3412299238080494
385,1.290909247113731
386,0.8341870524712904
387,0.8818364277993271
388,0.6768949200275083
389,1.3238108826238661
390,0.7974662363101691
391,1.374702125951285
392,0.7258516812455642
393,0.6891624868118224
394,0.71191703078044
395,0.6592388573684175
396,0.6262527211084857
397,1.027978454611044
398,0.7810290609794225
399,0.8292520051047317
400,0.7974765217140217
401,0.718093787293542
402,0.675716686223794
403,0.6384798832928394
404,1.2556601335114175
405,1.4370423947521394
406,0.6744294151606394
407,1.4881709582013851
408,0.8453683818244173
409,0.8333497277844951
410,0.8469640235486313
411,1.5288530606809667
412,1.2277457429963243
413,0.6792845317784235
414,0.7969567320842578
415,1.4168457586229366
416,0.7518966420328625
417,1.2779834385605187
418,1.3962290473410455
419,0.9556019452894923
420,0.9374866307225834
421,0.5765477490068658
422,0.7196174491247166
423,0.8750071297260043
424,0.5961138669470843
425,0.7600084168482655
426,0.7951334091212433
427,0.734311052009149
428,0.667952748767742
429,0.6301026895967079
430,0.6831258412345226
431,0.8750697763663474
432,0.8883073914381059
433,0.9498348709898117
434,0.9613226478384657
435,0.6855204971376568
436,1.383390462154005
437,0.7878856747163305
438,1.3876005445674862
439,1.3385273711882337
440,1.3322949858140525
441,0.8736689544630034
442,1.4909693494436091
443,1.3514777623893728
444,0.6177177887603948
445,1.305911631745776
446,0.7228840863593445
447,1.110553423709103
448,0.7627697431442786
449,1.3862689333458276
450,0.697876738628947
451,0.7353597826765994
452,0.8866930150952341
453,0.8245911191521715
454,0.8520437214813951
455,0.7893358068859727
456,1.2152983452017831
457,0.6623147595872475
458,0.8905708527122101
459,0.6743816444113738
460,0.6534387035284206
461,0.8169065345532592
462,1.3593007646458823
463,0.8107968363915322
464,0.5873135278534134
465,1.1863868561752053
466,0.6579728558034621
467,0.5718086265715003
468,0.8011287760340673
469,1.002217087581424
470,0.6706430956473384
471,0.7213390131074306
472,0.9972585855341529
473,1.086781462975588
474,1.3265393501386578
475,0.7317904659319519
476,0.6684726377524736
477,0.6376338175530915
478,0.7361321022238478
479,1.0325101479097838
480,1.2094021850116856
481,0.7612712570992489
482,1.0692146376714098
483,0.7138132261238228
484,0.8702645808513482
485,1.1509783332278993
486,1.136395628752783
487,0.7239642806862703
488,0.8746985038369742
489,0.7602518516464993
490,0.681909393794035
491,1.0788409775841585
492,0.6496804618503508
493,0.6795781000196606
494,0.7699598763822122
495,0.907422844331742
496,1.1291297503455175
497,0.5529236704125214
498,0.9790458594240432
499,0.6397479660456307
500,1.2393347365289615
501,0.6257747613610891
502,0.9077454009804896
503,0.7017277332363117
504,0.8182816368498762
505,1.3732704120588144
506,0.6739476963619735
507,1.4483251037100364
508,1.0151384932565648
509,0.7271664523533433
510,0.8133914056446483
511,1.384085189399382
512,0.6870319198484616
513,1.1885806613265169
514,1.1960663441710324
515,0.6272588160478678
516,1.2459630375501645
517,1.023619349004725
518,1.4732633407452973
519,0.7501806522423362
520,0.8457940802677372
521,1.0809453646214267
522,0.7049961248822789
523,1.263696757786285
524,1.4140063946335149
525,0.8123265926911623
526,0.6398557837913046
527,1.085170528881868
528,0.8390091839458014
529,1.247796507247351
530,0.9493226218140941
531,1.4096190943582299
532,0.9717391174770482
533,0.5783984535057644
534,1.217868458443765
535,1.4697139821956677
536,0.8066253626886979
537,1.4519701038931347
538,1.2857249044511623
539,0.8346502953758368
540,0.8064209736664821
541,0.7483160657469013
542,1.4209784063386746
543,0.6479914272806155
544,0.6437735758634505
545,0.7531891677891197
546,0.8297514992701611
547,1.5038156795902198
548,0.8230975231924907
549,0.6226880741471308
550,1.312386700368842
551,0.9236693870216197
552,1.13477521522345
553,0.9792869900126424
554,1.0957035322642195
555,1.243597184288736
556,0.7183601981851662
557,0.7825485285828443
558,0.8591149254464461
559,0.6578218638891967
560,0.6184851464100365
561,0.6313679190602255
562,1.119394031369808
563,1.0773611369093972
564,1.246937355974711
565,0.6568484491546667
566,0.9607370756906193
567,0.6022500087702995
568,1.2112087297426455
569,1.226328860752265
570,0.7196950740595953
571,0.7328155021336579
572,1.2473875305420452
573,1.3612970225727914
574,0.9964782079475649
575,1.3417139185628597
576,1.478703695578997
577,1.4819000801026208
578,0.9057347415696142
579,0.6256875977920078
580,0.8637031815997609
581,1.420841391231654
582,1.1579472058441895
583,0.8049924869733346
584,0.5827538268617667
585,0.9734925769188337
586,1.2506297510889894
587,0.6520701923015212
588,0.5747397928197945
589,1.1315769006187695
590,1.2895410130647607
591,1.1536897170025529
592,1.3504978720514682
593,0.7147783644993951
594,1.144620306156092
595,0.6277701496618292
596,0.7035252590565872
597,1.032979578293375
598,0.6718838279158965
599,0.6364329480513037
600,0.9346483157478913
601,0.8153555510809153
602,1.2693609703474964
603,1.419615628551276
604,1.1930348225057463
605,0.7560038348907211
606,0.6488724028132239
607,0.8295004189070097
608,0.6808763296443805
609,0.702958393882094
610,0.8957347300686408
611,1.0272724822402957
612,1.2496399658517585
613,0.6203048012656456
614,0.8019645964187958
615,0.9160445944012087
616,0.544211159355479
617,0.6375989128490709
618,0.8710303953875629
619,0.7488637899464614
620,1.140410206465348
621,1.3737921442385157
622,1.5175672774384212
623,0.9499004588433817
624,1.5733122619142716
625,0.650434015199268
626,0.7846720604711568
627,0.8927441316507843
628,1.3396743571560699
629,0.7284896774691059
630,0.7629126098659971
631,1.0037799607090776
632,0.6988984890462703
633,1.4309378588573678
634,0.7725113335102396
635,0.6901719530222528
636,0.8315198831188299
637,0.7436346419052469
638,0.8138316345599669
639,1.2865721245245934
640,0.7424036793891957
641,0.9338801422122981
642,0.8136292516257637
643,0.9559168087393274
644,1.53459848145642
645,0.6160340805924165
646,0.690538981811741
647,0.6622609681716758
648,1.5763494061341963
649,0.9604000942899587
650,1.1365656468053862
651,0.8036211099911361
652,0.6193638055149974
653,1.2262010750740688
654,0.604695490695959
655,0.7414644817424547
656,0.6685507714210757
657,1.3675039908569298
658,1.0645106381687717
659,1.5128367939206941
660,0.7142012276126667
661,1.1531423254421727
662,1.0427975044778175
663,0.7267052819137164
664,0.8703050469174107
665,1.3983080668064947
666,1.4419941651456556
667,0.7551004615586016
668,0.650094741251751
669,0.9647961037054135
670,0.6000550808981588
671,0.744573689324508
672,1.0975650355693578
673,1.4682767964569452
674,0.910103436156114
675,0.8698850454499238
676,0.7411085608317589
677,0.6708099618778539
678,0.6371631905056824
679,1.4591846851438213
680,0.725769116914199
681,1.4838340581260245
682,0.7448169010420617
683,0.7483260136827841
684,0.7251378541011056
685,1.285246765193657
686,1.3053559080339454
687,1.0667009048424394
688,0.7012118323612115
689,0.8150972120329567
690,0.7449086324279873
691,1.0137112147157459
692,0.909200279342986
693,0.6000692817025127
694,0.651666082209593
695,0.5717037472785317
696,1.5185005039708412
697,1.4748418781594037
698,1.5321949893656095
699,0.9561384959845685
700,1.2141898974480958
701,0.746371741424844
702,1.2652935971221242
703,0.7809097363855583
704,0.6709918889995103
705,0.9278051256765674
706,0.8873601248121363
707,1.363863800968656
708,0.8591060844472392
709,1.4984143418893439
710,0.6863028729083773
711,1.0332301435174553
712,1.2470055943005938
713,0.6249249197847733
714,0.6281980775523743
715,1.208099572186568
716,1.4474622403785886
717,1.0876311690446148
718,0.6907519349824993
719,0.9258548606380651
720,1.2593435684865035
721,0.9300516582045032
722,0.7719354449498381
723,0.8412562627855861
724,0.8046779556333334
725,1.4658109800088104
726,0.654332028956315
727,1.0185291610827436
728,0.8132023357532119
729,0.6158125553481414
730,1.4626143372520302
731,0.7607566959867675
732,0.6925496690595887
733,0.7325970723027181
734,1.1435988576307667
735,0.8349050203252625
736,1.1472034132706541
737,1.289680387685243
738,1.125371535151036
739,1.3252850703097794
740,0.9540696656657998
741,0.955163798044552
742,0.8071440034929401
743,0.6631460048339041
744,0.9265929786803575
745,0.534008217283533
746,1.3229551886299107
747,0.6437541978634238
748,0.6687377726400927
749,1.3904842094580392
750,0.7847979540621475
751,0.6297997544571416
752,0.6940763522358201
753,1.0234016608656087
754,0.6945518222293107
755,0.7515824938908536
756,0.7269046243351046
757,0.6768541921375768
758,1.1964397289778779
759,1.5162421088513185
760,0.6837776947205184
761,1.1240196217468683
762,0.7145224288361597
763,1.0197814404955206
764,1.2131391155924172
765,0.9044247523568877
766,1.3989968963561634
767,0.9463076512515745
768,1.3231227937297614
769,0.8921030116313711
770,0.8377208005090943
771,1.2047634701956094
772,1.3780040917541654
773,0.699561878235976
774,0.701866461183844
775,1.0431538218646614
776,1.0850859367336765
777,0.6287024260534393
778,0.7410014248070962
779,1.1437765929450214
780,0.9072583540152961
781,0.6227022651234696
782,0.8847283866318626
783,0.714961325245071
784,0.5306974342389749
785,0.6214481845395884
786,0.7359128429482585
787,0.7552142296285554
788,1.295163692275047
789,1.2972562997158057
790,0.5795865218806194
791,0.5884778813331291
792,0.6355163715029831
793,0.7377876939675726
794,0.6838457681281208
795,1.008000768357704
796,0.9610533150005576
797,1.4230386595668776
798,1.3660228424054817
799,1.0748589707432197
800,1.2575197904708564
801,0.6810475611253479
802,1.1404737424302849
803,1.1602963509390092
804,1.4349217001558483
805,0.7904412996390567
806,0.7765823844894418
807,0.9959535104504932
808,1.3555143785088934
809,1.567740887936346
810,0.9434669905022152
811,0.5806942599192451
812,1.0829975681918025
813,0.8234287156602131
814,0.9743607870595586
815,0.6534974024213965
816,1.2164110639383219
817,0.5974743699879883
818,0.7145740865704768
819,0.8529323224910796
820,0.6562377898465831
821,1.3801059970847032
822,0.817467100728637
823,1.5100267403205065
824,0.8984015397689346
825,0.6270364392910723
826,1.4899541933840508
827,0.6240450763223091
828,0.7814032749124264
829,0.8042230620842415
830,0.879982097831564
831,1.3845183938804202
832,0.5901147424722979
833,0.664923100006412
834,0.7277127995057284
835,0.9318153911811806
836,0.9698506547642803
837,0.8834033247495472
838,0.9347842670177634
839,0.6567336922229752
840,0.5967203032917481
841,0.7232926232793515
842,0.9303057945195868
843,0.5264892647864503
844,0.9336228652642848
845,0.6567990735892646
846,0.7165769273884501
847,0.8460744691105455
848,0.7125483583029909
849,0.7106455526709096
850,1.415213586873191
851,1.098775095489007
852,0.6707611205277946
853,0.7164593479388244
854,0.8066961252877625
855,0.9655766425376997
856,1.4247796880628867
857,0.8643967906839173
858,1.1003208973449152
859,1.276287146053987
860,0.7595280936905744
861,1.4815914999043083
862,0.7887812257987437
863,0.8506014715655098
864,1.2214102701501641
865,0.6208001871660881
866,1.412313744625603
867,0.8928854872957881
868,1.2831736946668226
869,0.7459826641763264
870,0.8647870538190578
871,1.3844363540546603
872,0.9092926825993298
873,0.6828399566172034
874,0.5975193469387968
875,0.8650428084009736
876,0.6716115523909171
877,1.004624736568028
878,0.7124608045007943
879,1.287900951433426
880,1.131484727617074
881,0.7761298772578646
882,0.6396538289832809
883,0.9861988552425822
884,0.6390229251233385
885,1.491399281524464
886,0.7866455719550798
887,0.9497046006412757
888,0.6223833938460014
889,1.0747186485068323
890,0.6829162011608516
891,0.6844226405314595
892,0.7773082538901346
893,1.2967805717977168
894,1.464810455150937
895,1.441167474280097
896,0.9913637949197371
897,1.3888454108014114
898,0.8166087109212252
899,0.8951741564428063
900,0.7189417861014948
901,1.3871203785818158
902,1.2398555988091255
903,0.9331976016778195
904,0.6523591927989456
905,0.6571465962574734
906,0.9221221560600755
907,0.535651099122071
908,0.9031158676644969
909,0.6800470116067071
910,0.8744702252139768
911,0.6362559062169102
912,1.5831962279818097
913,0.668678746836057
914,0.7124725125262376
915,1.0848501170641527
916,0.5978686953804743
917,0.60895460892287
918,0.7734236349181234
919,1.0187418859713648
920,1.255929794655928
921,0.9363619035467217
922,0.6387014662998176
923,1.2495835193693663
924,0.6260177938296678
925,1.1239969794903935
926,0.9874334141434873
927,0.9255681935949592
928,1.12664094242563
929,0.6928573078188279
930,0.9134578229142508
931,1.3847142536954322
932,1.0515156162575636
933,1.4874961658169075
934,0.7562207749118502
935,0.6676731413026464
936,0.7214912108603408
937,1.2432146633558163
938,0.6403076314201364
939,0.7549072232963434
940,0.6774094262054512
941,1.0063584270320636
942,0.7108773556879767
943,0.6654912415052288
944,0.8470344275360168
945,0.6723773827447775
946,1.1255624842809788
947,0.7882835626629732
948,1.509351368214331
949,0.6742399024703187
950,0.881890609045129
951,1.1540095262844743
952,0.6568602555088183
953,1.5408121498974112
954,1.1144092666038659
955,0.6058749018929022
956,0.9407658336335705
957,1.340256139670048
958,0.5507975531109949
959,1.485214584526414
960,0.7126790601678294
961,1.0591732193889087
962,0.8308494844422017
963,1.5664034838768264
964,1.1780782238622576
965,0.6244188646134227
966,1.3466763297282676
967,0.7387161027776299
968,0.789003576561427
969,0.8078107867163125
970,0.6123318830689285
971,0.6519288923131068
972,0.905173523219571
973,0.9259618780400444
974,0.6437084771198908
975,0.74555351128287
976,0.7194930406897284
977,0.7473021169957681
978,0.714191598867954
979,0.6326679546765587
980,1.1989692680085808
981,0.7475252855834118
982,1.1192966424538728
983,0.6521650489783772
984,0.6253206135157746
985,1.430504930914474
986,1.4968018913995786
987,1.4355520761451162
988,0.6527695351787418
989,0.8303756092085391
990,0.8763159082392221
991,0.6193671559179421
992,0.9346360056001697
993,0.8813866670461956
994,0.622232746127236
995,0.7405976240563845
996,0.8161116619137452
997,0.7844527936264266
998,1.051464637117745
999,0.5894784256015702
1000,0.8391445343160764
1001,0.6722952068851706
1002,1.1162875674716943
1003,0.6567313904205929
1004,1.39081764380324
1005,0.6534882078179008
1006,0.6454212622125721
1007,0.724999429680862
1008,0.9686808761580088
1009,0.7786033581290296
1010,1.5464556972302974
1011,0.8526583197282854
1012,0.7235001275616869
1013,0.6598482070874004
1014,0.6616968304383918
1015,1.363011203454181
1016,1.5478789306258474
1017,0.5319214701320961
1018,1.1125423955462923
1019,1.5003464913385605
1020,1.0021128854765267
1021,0.7710947022729138
1022,1.3487523875626166
1023,0.5017737247126398
1024,0.5693333685571349
1025,1.2167656709070689
1026,0.6328426968856752
1027,0.9368221518006961
1028,0.6687344533516173
1029,0.7173776801905313
1030,0.8542848396487203
1031,0.9673681038474303
1032,0.5640980813618363
1033,0.6760260950290716
1034,1.4385013902851274
1035,1.4686965954693463
1036,1.1524180306670981
1037,1.3984489922916956
1038,0.6502380636946097
1039,0.7413458453390925
1040,1.083994269218738
1041,1.5040659152756255
1042,0.6562898044554495
1043,1.176988683629359
1044,1.177604082926996
1045,0.7307413029752774
1046,0.6908325308808025
1047,0.8284017915411199
1048,0.7205021767198333
1049,0.7880758233530535
1050,0.6635231941822155
1051,0.6898885631545755
1052,1.005306336242168
1053,0.6449482447217932
1054,1.0742993438635047
1055,0.710617935121876
1056,1.4643299590050425
1057,0.8439333844335524
1058,0.6854984795839366
1059,1.4742035214637443
1060,0.6521331541348325
1061,0.8749528237603323
1062,0.6466515089656178
1063,0.6751605531636672
1064,0.8203176985800925
1065,0.6795376383361643
1066,1.4205152926598843
1067,0.823640946201731
1068,0.646227184141294
1069,0.8138326221483738
1070,0.9543077021355242
1071,0.6273387264498222
1072,1.3964497237341325
1073,0.9441111086921147
1074,0.7097533746140876
1075,1.3029819575965045
1076,0.6837173767326299
1077,0.6927193445022508
1078,0.6729763655270076
1079,0.713781171254946
1080,0.7113180586051177
1081,1.5030006584793882
1082,1.4293822322935803
1083,1.0504582278458252
1084,1.2726524817717653
1085,0.6324545882219803
1086,1.1076487634940158
1087,1.21823196877326
1088,0.789349926088562
1089,0.6083780480699312
1090,1.2064167987520955
1091,0.7042312218100313
1092,0.7521073313534172
1093,0.597566057585241
1094,1.4897105328230478
1095,1.426303471603232
1096,0.5879312835535738
1097,1.112749798646733
1098,0.6526313764779993
1099,0.5831596495635019
1100,0.6994398709806492
1101,1.4368644539580477
1102,1.394124276503881
1103,1.4236360002130777
1104,1.2785438972376355
1105,1.560336005915172
1106,1.2154781764361378
1107,0.5833347891177098
1108,1.4439300899445469
1109,1.398424814314346
1110,1.2801535444508447
1111,1.4480961361858653
1112,1.456533631661088
1113,1.1906824391143072
1114,0.8577466668118214
1115,1.1023982063056121
1116,1.3699309568081786
1117,1.3813585652684068
1118,1.112973136126386
1119,0.6784103283268492
1120,1.4451280691212436
1121,0.6706991328345221
1122,0.791971237202414
1123,0.7129712882749959
1124,0.7487936925844432
1125,0.9475829659434418
1126,1.4606574094291795
1127,0.6459639867654406
1128,0.712611577701579
1129,1.4198048024003187
1130,1.3356653573056199
1131,1.3886879295760068
1132,0.748513700556721
1133,1.0785066669005043
1134,0.5901024283207654
1135,0.9171578010778326
1136,1.2674726090811381
1137,0.6727365465356664
1138,1.3864261427719196
1139,0.9237426051324406
1140,0.6708188661405758
1141,1.111274499573943
1142,0.6261045938442205
1143,1.5031218941893973
1144,1.1405176145208886
1145,0.6652959520355379
1146,0.6989184253810287
1147,0.5433843751495203
1148,1.409936040113878
1149,1.2390975255187826
1150,1.182959958406971
1151,0.6672021191562302
1152,0.8192587017871307
1153,0.6381409815708494
1154,1.283148330559467
1155,0.6307432460740968
1156,1.0181595727300738
1157,0.8018028307880217
1158,0.6143166984690412
1159,0.9509509286348603
1160,0.9546690071659467
1161,0.6845892531230146
1162,0.8370433475337619
1163,1.0464819034452306
1164,0.6406606991437122
1165,1.0761861418947694
1166,0.7267770379133313
1167,0.7182215083564605
1168,1.472810487053512
1169,0.7579664545091715
1170,1.3727355651788395
1171,0.5612074501291459
1172,0.5770236984097895
1173,0.9928868435240299
1174,1.3033728539098672
1175,1.4696656242758592
1176,0.6365183889198304
1177,0.7980772384636772
1178,0.6346167459650919
1179,0.8944566198117778
1180,0.9388863052931549
1181,1.2437487170975032
1182,0.6355647386728599
1183,0.7623148535444062
1184,0.7530030606571199
1185,0.9683110361294324
1186,0.600628494855437
1187,0.6230151486642913
1188,0.6933650362602455
1189,0.8565401470294882
1190,0.6524465329924098
1191,0.6769578485020631
1192,1.251684306473201
1193,0.6556235617486348
1194,0.9327165239616422
1195,0.6766775705617757
1196,0.9512494965293126
1197,0.6528891909552104
1198,0.906477560947175
1199,1.4207963955455962
1200,1.1720646959740448
1201,0.8833906686883065
1202,0.6565495226581713
1203,1.3717195779508942
1204,1.5773259286716628
1205,0.879604986076825
1206,1.5327052544318363
1207,1.3105515689337213
1208,0.7042999912264516
1209,0.8350320620116722
1210,0.7247566224248678
1211,1.0179144570944594
1212,0.9317229995236931
1213,0.6509205022522598
1214,1.1620838323512654
1215,0.7664573449448213
1216,0.6069712874565663
1217,1.1458382600059271
1218,0.6124641267075657
1219,1.0588833534945374
1220,0.7126592517882405
1221,0.7608255239654078
1222,0.834548096381543
1223,0.644077392964975
1224,1.2488746846545473
1225,0.6080909225989873
1226,0.7252926286746697
1227,0.6696647245455781
1228,0.6205555523672504
1229,1.1962041433138184
1230,0.608621361944469
1231,1.3727070955996141
1232,1.1021100352789839
1233,0.9866649843695184
1234,0.9082460212401741
1235,0.7684263905006803
1236,0.710335731241528
1237,0.6879562101346465
1238,0.6278565661793021
1239,0.6133287618170801
1240,0.9071531512352131
1241,1.2265788338661376
1242,0.9006051965246357
1243,1.2834220267257215
1244,1.292382594537517
1245,0.6838690881343322
1246,0.6512235745160408
1247,0.8128385568973797
1248,1.459694777382354
1249,1.614069926560458
1250,0.6295874255563366
1251,0.7254695584926016
1252,1.4559282872301238
1253,0.7443053700028346
1254,0.9388352293706247
1255,0.7602102694470436
1256,0.6117315355813272
1257,0.8724756023995215
1258,1.0965392906166997
1259,1.2784141545393595
1260,1.5304266003723048
1261,1.3984291714254868
1262,0.8845678323833938
1263,1.569727921951503
